E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,Exercise,Student,NbLines,NbVars,NbParams,HasLoop,HasForLoop,HasWhileLoop,HasIf,HasIfElse,HasIfElif,HasIfElifElse,InstDepth,HasNestedLoops,HasNestedIfs,HasIfInLoop,HasLoopInIf,NbReturns,HasPrint,HasComment,HasImport,NbTokens,PassedTestCases
-0.51107985,0.5205218,-0.2690317,-0.68784773,0.65582824,-0.05035058,-0.87478566,-0.025185684,0.47127494,0.3674936,0.33525038,-0.7521449,-1.046392,0.3108488,0.5128885,-0.40778673,0.003711189,-1.0582945,0.7258773,-0.28315514,8c67b76032d571a8d7eca8796ed11752,userdId_13,5,3,1,True,False,True,False,False,False,False,2,False,False,False,False,1,False,False,False,36,False
-0.89773345,0.10010842,0.39603102,-0.4222837,-0.6463904,-0.35819113,-1.0143836,-0.08729724,1.2547656,-0.5834702,0.37047416,-0.6678413,-0.3988596,0.06937259,-0.1383345,0.039946154,-0.6363404,-0.8923632,0.57422173,0.017217474,392e69c90b63b832ef1b1489027c9c7f,userdId_18,11,2,2,True,False,True,True,True,True,True,2,False,False,False,False,1,False,False,False,87,False
0.07197915,-0.5917706,-0.4616667,-0.18593852,-1.7159826,0.9739895,0.6518249,0.38384172,-0.4239077,0.1259337,-1.0849696,1.3535041,-0.6660198,-0.014537972,-1.4753262,0.6864361,-0.5154387,-0.042379476,0.52089596,1.1014707,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_23,10,2,6,True,True,False,True,True,True,True,3,False,False,True,False,1,False,False,False,87,False
-0.92910457,-1.4553814,0.10537472,-0.4092563,-0.79212606,0.8551085,0.19170289,-1.5070294,1.3620346,-0.14109488,-0.65390354,-0.7396364,-1.5095431,0.9862708,-2.1687593,0.23316024,-0.7477076,-0.3372113,0.83200634,2.5564897,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_8,16,1,6,False,False,False,True,True,True,True,4,False,False,False,False,1,False,False,False,89,False
-0.29735,-0.5921704,-0.37909773,-0.41076627,-1.6054218,0.32123658,-0.7636541,-0.6001983,0.7533877,0.08541437,0.8870308,-0.10003118,-0.42275596,1.3592328,-0.8591053,0.4202184,-1.0513698,-0.18480484,-0.44539252,0.104659356,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_34,8,1,6,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,63,False
0.1090198,-0.9173762,0.5187552,0.7554865,-0.4123845,0.24977262,-0.18975097,0.034790695,0.18024355,-0.37774843,0.07341412,0.2316399,-0.6212197,0.47141904,0.50251144,0.16430028,1.1325556,-0.45442557,0.27039427,-1.4336652,3355182ef981952e841618c19103ef09,userdId_1,13,4,3,False,False,False,True,True,True,True,3,False,False,False,False,3,False,False,True,110,True
0.7455451,0.21394841,1.0736656,0.6581243,-0.09097292,0.62354785,1.1923057,-0.55684537,0.8517724,-0.27271125,-0.36778677,-0.41596237,-0.24669929,0.10034362,0.04593538,0.24201906,-0.3278904,0.833782,-0.28093028,-0.11122127,f918da384abe3dbfb19a02f888cbf3b1,userdId_50,12,4,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,74,False
-0.65478843,0.8036543,0.26480523,-0.6243075,-0.29385695,-0.394171,0.38677195,0.3421668,0.3601788,-0.60225594,-0.7332778,-0.57271177,-0.92987216,0.4807442,-0.010323371,-0.24840114,0.3553501,0.67054534,-1.1215659,0.53920555,f918da384abe3dbfb19a02f888cbf3b1,userdId_36,15,4,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,81,False
-0.38875216,0.052932426,-0.33332503,0.9097586,-0.8039373,-1.9178107,-0.9973725,-0.5751115,-0.6889765,0.58907294,-0.9480524,-0.13642658,1.1212432,2.8607523,1.28917,-1.7898011,-1.2988753,-1.371332,-1.1423609,-1.3186821,709a3600dc12d686d1c8f691a0af1e19,userdId_12,27,1,1,False,False,False,True,False,False,False,3,False,False,False,False,1,False,True,False,128,False
0.5695747,-0.058975335,-0.02981082,0.91929543,-0.10291496,-0.06549662,0.019962618,-0.33862296,-0.26442862,-0.2949534,0.47444445,-0.0083581535,-0.6588697,-0.25295824,0.036336426,-0.3200814,-0.7227674,-0.05943562,0.6453773,-0.20630118,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_36,7,2,1,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,65,False
-1.4936688,-0.010244736,0.63585943,0.3595314,0.10035303,0.24063696,-0.25824046,-0.1756778,1.4391683,-0.6903062,0.4030643,-0.3387933,0.54930115,-0.32109475,0.25988898,0.5872844,-1.0517538,-0.59989494,0.97041106,1.0463738,392e69c90b63b832ef1b1489027c9c7f,userdId_27,18,3,2,True,False,True,True,False,True,False,4,False,True,True,False,1,False,False,False,124,False
-0.56250787,0.8260538,-0.1225334,0.35421643,-0.36251116,-0.6835756,-0.21262436,-0.3560744,-0.01660348,0.1562591,-0.1156477,-1.0311064,-0.61776006,0.55825824,0.49857318,0.07591947,0.16583717,0.8987886,-0.35950944,-0.2898631,709a3600dc12d686d1c8f691a0af1e19,userdId_44,2,0,1,False,False,False,False,False,False,False,1,False,False,False,False,1,False,False,False,9,False
0.5745898,-2.2122467,0.122236505,1.1678452,0.24080202,-0.030725364,0.87509155,-0.8502478,1.0083348,0.94123685,1.1900897,0.47533306,-0.18534061,1.3223518,-2.3401153,-0.90438515,-0.7434696,-1.5790719,2.2158923,0.9861609,709a3600dc12d686d1c8f691a0af1e19,userdId_16,17,1,1,False,False,False,True,False,True,False,3,False,False,False,False,1,False,False,False,91,False
-2.0440269,1.1974542,-1.127081,-1.280512,-0.43390566,-1.6961645,-0.67762214,0.4918574,0.47791678,-1.0266491,-0.14003582,-1.8928696,-0.26688728,1.4857662,0.9264566,-0.40583354,0.79709345,0.7343287,0.4510852,1.0478628,f918da384abe3dbfb19a02f888cbf3b1,userdId_6,14,3,3,True,False,True,True,False,False,False,3,False,False,True,False,3,False,False,False,73,False
0.65800846,-0.115537256,0.034830756,0.947512,-0.18124627,-0.09993384,-0.08620876,-0.36037725,-0.13010208,-0.33130747,0.45940736,0.07397555,-0.73602915,-0.2335519,-0.076590195,-0.18273336,-0.8978087,0.17943889,0.58228916,-0.20792945,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_8,7,2,1,True,True,False,True,False,False,False,2,False,False,False,False,1,False,False,False,65,True
-0.31589982,0.8284205,0.38881195,-0.18352252,0.20084016,-0.7704815,1.0763977,0.35697684,0.44924295,-0.7576294,-0.826373,-0.92537916,-0.8757718,0.77235436,0.2947383,-0.13269143,0.40127364,1.0578974,-0.5793966,1.0009221,f918da384abe3dbfb19a02f888cbf3b1,userdId_21,13,4,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,72,False
0.9367773,-0.07905547,0.68051857,0.40926948,0.034658387,0.049925666,-0.24994464,-0.09159431,0.5024622,-0.26034704,0.7536572,-0.5450575,-0.5802439,-0.08411678,-0.2595557,0.27325377,-1.0326259,0.30957875,0.24900772,-0.4225251,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_23,5,2,1,True,True,False,False,False,False,False,2,False,False,False,False,1,False,False,False,45,False
0.37212312,-0.54400104,-0.84071064,0.88715684,-1.2957699,1.129798,-0.90175915,-0.75267714,-0.19026662,0.6247997,1.3550996,0.044391938,0.595992,1.5790452,-0.57126904,-0.3510477,-1.8907104,-0.9540989,-0.72720987,-0.5258389,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_34,8,2,6,False,False,False,True,False,False,False,3,False,True,False,False,1,False,False,False,63,False
-0.84544885,0.26135466,1.0226785,0.60388076,-0.35427254,-0.5202472,-0.12842788,-0.603321,1.4259264,-0.17242043,-0.7863642,-0.38509166,0.3269571,0.34397966,0.3658921,-0.10182502,-0.24299231,-0.32920343,0.877568,0.7280427,8c67b76032d571a8d7eca8796ed11752,userdId_20,9,3,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,60,False
0.039122254,1.0302018,0.20599046,-0.4929848,1.2370585,-0.3934197,-0.42027423,0.08169867,2.6468818,0.6572266,0.80399084,-1.7257745,-0.17538977,0.4549603,-0.091940075,-1.3882278,-0.3968275,-1.4155413,1.4740931,0.21038194,8c67b76032d571a8d7eca8796ed11752,userdId_18,10,3,1,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,69,True
-0.88950074,-0.046489816,0.33521315,-0.475128,-0.7474034,-0.27472967,-0.91701233,-0.29210818,1.3525656,-0.53421146,0.40560234,-0.7510694,-0.14320113,0.24765705,-0.17524512,-0.13635771,-0.49236935,-0.6633569,0.6153829,0.18161659,392e69c90b63b832ef1b1489027c9c7f,userdId_12,11,2,2,True,False,True,True,True,True,True,3,False,False,True,False,1,False,False,False,81,False
-0.43454862,0.4878449,0.8908954,-0.40343726,-0.06544506,-0.23962392,-0.32234508,-0.22672419,0.9461329,0.0036216832,0.2640402,-0.63516796,0.025776004,0.5637938,-0.29727244,-0.48748785,0.27917567,-0.65080184,0.054321762,-0.16126637,8c67b76032d571a8d7eca8796ed11752,userdId_12,6,2,1,True,False,True,False,False,False,False,2,False,False,False,False,1,False,False,False,42,False
-0.62636185,-0.23268203,0.6399125,0.39227006,-0.45818043,-0.38335034,-0.48432893,-0.5662637,-0.46576503,-0.25753802,-0.9490534,0.9889513,-0.75981414,0.5289546,1.0011793,-0.35154623,0.49630108,-0.16030094,0.35156286,-0.15236342,8c67b76032d571a8d7eca8796ed11752,userdId_20,6,2,1,True,False,True,False,False,False,False,2,False,False,False,False,1,False,False,False,36,False
-0.51739794,0.36896774,-0.2672701,-0.5516011,0.7994065,-0.50388056,-0.5910708,-0.191305,1.2986914,0.14125544,0.39991978,-1.0964526,-0.5228668,0.40822995,0.06825934,-0.4861995,0.121585555,-1.0323627,1.1820153,0.18311393,8c67b76032d571a8d7eca8796ed11752,userdId_13,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,55,False
0.11328163,-0.23603207,0.3123094,0.6158518,-0.64270824,0.4013362,-0.665567,0.4172565,-0.3399681,-0.2594457,0.8786633,0.048550323,-0.4918072,0.9521575,0.6406813,-0.19903569,1.1156801,-0.8075217,-0.21463636,-1.3692174,3355182ef981952e841618c19103ef09,userdId_1,13,4,3,False,False,False,True,True,True,True,3,False,False,False,False,3,False,False,True,108,False
-0.06205645,0.38720456,0.5237813,-0.06286185,0.30817986,-0.2198963,-0.17559251,0.43830454,0.2342031,-0.6792538,1.4825109,-0.045418583,-1.4050936,1.072815,0.68701655,-0.49348333,0.91439354,-1.1125017,0.52932155,-0.96658987,8c67b76032d571a8d7eca8796ed11752,userdId_12,7,2,1,True,False,True,False,False,False,False,2,False,False,False,False,1,False,False,False,51,False
0.27161574,-1.6242884,-0.3029129,0.881415,-0.15802133,-1.4670849,-0.14241256,-1.2191808,-0.45266867,0.8837255,0.1531024,-0.69325995,-0.40862066,1.2922225,-0.8562656,-0.8476702,-0.30114684,-0.8642756,1.9533472,-0.025772624,709a3600dc12d686d1c8f691a0af1e19,userdId_8,18,1,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,True,False,93,True
-0.1683293,-0.17266606,0.31021273,-0.6503804,-0.82108533,-0.636986,-0.7799899,0.5993292,0.8741346,-0.94058794,0.054168504,-0.7664563,0.9146153,0.9530151,0.12851758,-0.07374844,-0.53946835,0.58023924,0.21472035,0.44456887,f918da384abe3dbfb19a02f888cbf3b1,userdId_4,11,3,3,True,False,True,True,False,False,False,4,False,True,True,False,1,False,False,False,73,False
-0.24746913,1.468244,0.38366053,-0.14954728,0.9753463,0.6301374,1.2762482,0.5051877,-0.5389053,-0.9651994,-0.0960191,0.014220876,-0.632731,0.37497607,0.5240999,-0.46991062,0.3186959,-0.17903247,-0.5814591,0.25684568,f918da384abe3dbfb19a02f888cbf3b1,userdId_18,17,3,3,True,False,True,True,False,False,False,4,False,False,True,False,1,False,False,False,101,False
-0.3633546,0.676343,0.46709967,-0.14045303,1.113945,-0.7527791,0.07541405,-0.17269108,1.8906459,-0.4136825,-0.41643113,-1.2739686,-0.48837128,-0.20916475,-0.07239843,-0.43824694,-0.007911953,-0.70267755,1.8036094,0.089685574,8c67b76032d571a8d7eca8796ed11752,userdId_28,8,3,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,52,False
-0.043964762,-1.0076813,0.065243416,-0.41342407,-1.6961343,-0.8952805,-0.650251,-0.025254693,-0.60313964,0.4997834,-0.7625439,-0.64848524,-0.61154556,1.0518767,0.094281845,-0.15678775,0.20657685,0.3727208,0.31408718,0.75939375,709a3600dc12d686d1c8f691a0af1e19,userdId_44,4,0,1,False,False,False,False,False,False,False,1,False,False,False,False,1,True,False,False,19,False
0.12879567,-1.3041184,-0.9311353,1.3895884,0.37078732,1.6685599,-0.092659235,-0.8944091,-0.01804881,0.6554127,0.26468107,-0.23968236,-0.6263526,1.024046,-1.2951267,-0.9048627,-1.9935312,-1.8467432,1.105461,0.61077213,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_34,8,1,6,False,False,False,True,False,False,False,3,False,True,False,False,1,False,False,False,63,False
-0.3803744,-1.0905412,-0.26592273,0.45667544,-1.3165673,-0.6757325,-1.3145145,-0.5098006,-0.28717577,-1.0301677,0.18439463,-0.1111714,-0.22993325,0.056723733,0.6857221,0.35272646,-0.38228083,-0.7341,1.3914098,0.24162439,392e69c90b63b832ef1b1489027c9c7f,userdId_34,17,2,2,True,False,True,True,True,True,True,3,False,True,True,False,1,False,False,False,122,False
-0.53797436,0.70096415,0.29569027,-0.6180425,-0.2663782,-0.42164868,0.42830035,0.20763378,0.39480054,-0.6252332,-0.66453594,-0.762203,-0.9231855,0.7839569,0.05208753,-0.27176338,0.3656345,0.56956017,-1.147747,0.6150625,f918da384abe3dbfb19a02f888cbf3b1,userdId_36,15,4,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,80,False
-0.4554799,-0.90801597,-0.42648405,0.5019265,-1.2465608,-0.71469706,-1.2409053,-0.5918496,-0.4704677,-1.0143222,-0.0067903423,-0.17621873,-0.31569543,-0.044247672,0.6436691,0.26413777,-0.41748866,-0.6617966,1.4399142,0.39672944,392e69c90b63b832ef1b1489027c9c7f,userdId_34,17,2,2,True,False,True,True,True,True,True,3,False,True,True,False,1,False,False,False,122,False
-0.69982713,-0.6841905,0.1533694,-0.24031347,-1.2086868,-0.27113912,-1.2308863,-0.21594685,1.8621078,-0.33508396,0.40940952,-0.40279704,0.2394708,0.62253976,0.6579364,0.1137543,-0.8757732,-0.48368642,0.91807914,1.0077506,392e69c90b63b832ef1b1489027c9c7f,userdId_1,17,2,2,True,False,True,True,True,True,True,3,False,True,True,False,1,False,False,False,118,False
-0.15167326,-1.2810812,0.12593329,0.6772051,-0.7485879,-0.16704984,-0.6949443,0.049546726,-0.095917106,-0.15677606,0.2800997,0.46447343,-0.35115802,0.7732632,0.6869495,0.13130079,1.4703966,-0.19615528,-0.8338713,-2.5213413,3355182ef981952e841618c19103ef09,userdId_42,13,4,3,False,False,False,True,True,False,False,3,False,False,False,False,3,False,False,True,109,True
-1.6092364,1.8670776,1.0349865,1.093156,0.36908588,-0.016894326,1.6857905,-0.29922935,0.8189475,-1.2063494,0.2704967,0.09810321,1.261623,-0.52612674,0.34852573,2.0184295,-0.43336174,1.3424836,-0.47747725,0.31460142,f918da384abe3dbfb19a02f888cbf3b1,userdId_19,11,2,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,71,False
-1.0868192,0.87187195,1.9432211,0.96115464,0.2535367,0.37472713,1.1904866,-0.042974185,1.014112,-0.43294036,-0.60317934,0.36120594,0.5426432,-0.6197024,-0.07623749,0.6565502,-0.304512,-0.123391695,0.30879205,0.8003047,8c67b76032d571a8d7eca8796ed11752,userdId_24,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,47,False
0.7271379,-0.026208978,0.17277262,0.62708765,-0.18619563,0.043673757,-0.19648582,-0.3579599,-0.3152612,-0.34673408,0.39248934,0.11976297,-0.80874854,-0.21484657,0.001512534,-0.29520532,-0.89652395,0.164699,0.6804485,-0.257598,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_17,7,2,1,True,True,False,True,False,False,False,2,False,False,False,False,1,False,False,False,65,False
-0.5299414,-1.5176448,0.39668125,-0.3302446,-0.5846534,1.3472738,0.6129665,-1.5504785,1.2696068,-0.041638307,-0.22569491,-0.80570775,-1.6761394,0.89311016,-2.174326,0.2770018,-0.7863094,-0.23799637,1.6554092,3.0548394,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_8,15,1,6,False,False,False,True,False,True,False,2,False,False,False,False,1,False,False,False,86,True
0.88221323,-0.09717147,0.52943724,0.6796224,0.18961526,-0.44236577,0.3430321,0.23852082,0.8295392,-0.2587758,0.6892747,-0.1462232,-0.6182046,-0.09968201,-0.17055917,-0.06045806,-0.8508084,0.04862521,0.9234809,-0.5321801,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_15,5,2,1,True,True,False,False,False,False,False,2,False,False,False,False,1,False,False,False,45,False
-0.44394016,-0.5619262,-0.6424795,-0.004741664,-1.9081427,0.24221818,-0.5978003,-0.6613501,0.5082922,0.12294407,0.5621056,-0.017434508,-0.056397602,1.2950269,-0.9309385,0.7403856,-0.5310629,-0.08598683,-0.47738308,0.41615617,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_34,10,1,6,False,False,False,True,True,True,True,4,False,True,False,False,1,False,False,False,67,False
1.1550908,-0.6703255,1.1226139,1.9407783,0.82700044,0.5040309,1.5022662,-1.4459883,1.9073057,0.3075929,0.45532745,0.45506686,-0.07511127,-0.34555703,-1.2116455,-0.7996304,-0.81003773,-0.061185453,1.5348245,2.6100025,709a3600dc12d686d1c8f691a0af1e19,userdId_13,23,1,1,False,False,False,True,False,False,False,3,False,True,False,False,1,False,False,False,137,False
-0.44437578,-1.6993418,-0.8275274,0.13851306,-0.27919155,-0.8735582,0.12027227,-0.39848724,-0.2064793,-0.82888925,-0.282984,-0.079601854,-1.308479,1.6375905,-0.13032785,-0.33314332,-0.23169568,-0.2735963,-0.53916955,0.95451856,3355182ef981952e841618c19103ef09,userdId_21,15,3,3,False,False,False,True,True,False,False,3,False,False,False,False,0,True,False,False,131,False
-0.41411042,0.49597147,-0.21096273,-0.50781035,1.0400324,-0.59211177,-0.65231186,-0.1028959,1.5719866,0.026961323,0.4814322,-1.2896962,-0.51837504,0.5010125,0.4856627,-0.51468813,-0.16948605,-0.97995174,1.6882254,0.24574102,8c67b76032d571a8d7eca8796ed11752,userdId_52,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,59,False
0.6882112,-0.16930662,0.24661773,0.7811353,-0.16310537,-0.06902111,-0.24997318,-0.38122818,-0.035065837,-0.3273254,0.5224293,0.08554256,-0.6575897,-0.12313292,0.059905656,-0.18203226,-0.79461694,0.17074758,0.45029882,-0.3564188,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_9,7,2,1,True,True,False,True,False,False,False,2,False,False,False,False,1,False,False,False,65,True
-1.2463628,-0.42520982,-0.8358158,-1.1873257,0.19558512,0.7071032,-0.5550947,-0.6759998,0.8973225,0.61193,-0.3434398,-0.54624146,-1.6148038,1.3732439,-1.0602807,-0.71611875,-0.8508023,-1.3217478,0.23541117,1.0027194,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_34,8,1,6,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,63,False
0.15454939,0.46010783,-0.63109875,-0.26022193,0.11068061,-1.844341,-0.005073335,-0.18454264,-0.92722,0.13200063,-0.6925668,-1.5380596,-0.9734065,0.8135083,0.84486973,-0.08794421,0.39699814,1.5152075,0.06778314,0.3863146,709a3600dc12d686d1c8f691a0af1e19,userdId_44,3,0,1,False,False,False,False,False,False,False,1,False,False,False,False,1,True,False,False,14,False
-0.53047305,-0.57771885,1.2093523,1.3092496,-0.8268266,-0.39685982,-0.00092085364,-0.5548405,0.55243754,0.61323196,-0.9277388,-0.029693093,-0.2647021,0.6411014,-0.38579637,-0.6034787,-0.40891925,-0.6718143,-0.77658916,0.47214013,709a3600dc12d686d1c8f691a0af1e19,userdId_44,5,1,1,False,False,False,True,False,False,False,2,False,False,False,False,1,False,False,False,24,False
-0.6159033,0.41089517,-0.9674376,0.35708705,-0.055232704,-0.44401878,-1.3004274,-1.1833737,0.50386304,-0.13850567,-0.059688948,-1.9534417,-0.70009255,-0.08773473,0.43010664,-0.08577511,-0.048115935,0.30700588,0.47558275,-0.68350154,582dcbc047b264a41a011f56f86574ba,userdId_26,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,59,False
1.2215266,-1.8714886,0.06482403,1.204002,0.035169832,0.50476056,1.0337079,-0.3402853,-1.1042434,0.47616333,-0.7674096,1.103541,0.92035806,-0.35641596,-0.5233436,1.2008249,-0.7967161,0.13868535,1.4427365,1.548166,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_23,10,2,6,True,True,False,True,False,True,False,3,False,False,True,False,1,False,False,False,85,False
-0.49416482,0.52765816,0.42803726,-0.17370619,0.95066464,-0.7436253,0.04829563,-0.06415597,1.8022766,-0.27905393,-0.56068677,-1.2962826,-0.6504472,-0.27116615,-0.042858183,-0.70326275,0.00080444873,-0.9801586,1.8707128,0.2824833,8c67b76032d571a8d7eca8796ed11752,userdId_28,8,2,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,52,False
0.8975949,0.2883398,0.78898364,1.1310726,0.34343812,0.27505502,0.26815498,-0.4675643,0.10630423,0.1766564,1.1078194,-0.26909533,-0.55122435,-0.5375699,-0.6496719,-0.038349226,-1.3132634,0.3750736,0.12918414,0.76835173,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_8,8,2,1,True,True,False,True,False,False,False,2,False,False,False,False,1,False,False,False,78,False
-0.0031296485,-0.051378936,-0.55198747,0.36403492,0.5769057,-1.4669899,-0.45940873,-0.28094566,0.44524252,0.8020838,0.9632,1.0525506,-0.4556394,0.7120478,-0.4703646,-0.90477055,-0.62981987,-0.62953186,0.14394756,0.38810146,709a3600dc12d686d1c8f691a0af1e19,userdId_2,22,3,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,130,False
-1.7547841,0.16607194,-1.498182,1.313157,-2.0985253,-1.2964593,-0.5593222,-1.0800495,-2.4529147,-1.3622137,-1.9205412,0.2796667,-0.5782875,0.45582843,1.7033784,0.48937523,0.47132576,0.43826854,0.86028856,-0.33783108,582dcbc047b264a41a011f56f86574ba,userdId_14,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,48,False
-0.18109207,1.1754179,0.07748903,-0.33732745,1.267912,-0.14931946,-0.6360982,-0.10973998,1.5156648,0.25471106,0.204156,-0.44544992,-0.56540596,-0.65221226,0.045893323,-0.7910666,-0.15506837,-0.4579695,0.49646202,0.90532106,8c67b76032d571a8d7eca8796ed11752,userdId_1,8,3,1,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,54,False
-0.92520845,-1.6546983,0.25390413,-0.5143138,-0.82061666,1.0985188,0.26432535,-1.467072,1.3213603,-0.022968924,-0.33864608,-0.6085621,-1.8240594,0.88850886,-2.1975617,0.14578384,-0.770755,-0.30391672,1.1897886,2.6330795,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_21,16,1,6,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,89,True
-1.2345936,0.3192893,-0.56526095,0.5204743,0.70408523,-0.9074414,-0.2672611,0.8909418,-1.0970712,-0.16420797,-0.87114733,0.366475,0.43021986,0.9339206,0.63251424,-0.21382162,0.47079125,-2.2279916,1.1106025,-0.1934376,709a3600dc12d686d1c8f691a0af1e19,userdId_42,16,2,1,True,False,True,True,True,True,True,2,False,False,False,False,2,False,False,False,99,True
1.8277005,-0.5813478,-0.2211271,-1.2625657,-1.0302534,-0.61532646,-0.44432843,0.14541733,-0.12744123,-0.69200355,0.07455197,0.23137029,-0.6264887,1.0240594,0.55830824,-0.08765893,0.09714197,0.28060275,0.282827,0.8346527,3355182ef981952e841618c19103ef09,userdId_18,12,4,3,False,False,False,True,True,True,True,2,False,False,False,False,0,True,False,True,112,False
0.20380884,0.53381497,-0.90980357,0.250842,0.45840442,-1.681653,-0.6805521,0.17339915,0.21188419,0.70329624,1.508289,1.5965496,-0.6107911,0.30108482,-0.3375725,-0.93321776,-0.08096948,-0.35676455,-0.41854817,0.43633214,709a3600dc12d686d1c8f691a0af1e19,userdId_2,22,3,1,False,False,False,True,True,True,True,3,False,False,False,False,1,False,False,False,138,False
0.09983117,-0.3100548,-0.9827568,-0.09814737,0.05811437,-0.74942946,-0.5189787,0.5273933,0.79147404,-0.40300906,0.8878672,0.7392237,-2.2724395,0.3571039,-1.0446265,0.351795,-0.43595934,-0.110433064,-1.3690484,-1.048819,3355182ef981952e841618c19103ef09,userdId_7,10,2,3,False,False,False,True,True,True,True,2,False,False,False,False,1,False,False,False,91,False
-0.38605216,0.12996097,0.08158896,0.62178266,-0.7023762,0.43236426,-0.90241194,-0.019888675,0.053376924,-0.16901922,1.1317816,-0.41404933,0.4759921,0.39590573,-0.1532402,-0.43456522,-0.40413424,-1.7977895,0.8190329,0.31312475,392e69c90b63b832ef1b1489027c9c7f,userdId_12,10,2,2,True,False,True,True,True,True,True,3,False,False,True,False,1,False,False,False,75,False
0.7767065,-0.11304939,0.123243496,0.6935989,-0.07893516,-0.19040772,-0.025387276,-0.42647094,-0.13393758,-0.47678876,0.47294906,0.10869868,-0.79556453,-0.22491847,0.025645822,-0.19546887,-0.8600291,0.081197515,0.6066317,-0.16150649,0c9aa2cd6791f3c44ce75bb46fb0b625,userdId_9,7,2,1,True,True,False,True,False,False,False,3,False,False,True,False,1,False,False,False,65,False
0.51791304,0.90403646,-0.03316293,0.26417276,0.87701476,-0.112422824,0.10074055,-1.0922376,0.8807133,0.18238936,0.07393412,-1.3507648,0.016728222,0.8560061,0.28333068,0.6504139,0.23582324,1.0001622,-1.285393,-1.2353308,f918da384abe3dbfb19a02f888cbf3b1,userdId_17,15,4,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,90,True
-0.68861336,1.7647878,-2.3495052,-0.23485279,-0.8091788,-0.72148,0.44474307,-1.3996692,0.3918215,-0.35425895,1.6917951,-2.2420042,-0.37839502,1.550751,-0.14575951,-0.101801895,-0.11423278,1.5741514,0.067487165,1.6893901,4c3cff428b26be2b1464a3c9ee78c7cf,userdId_34,12,3,6,False,False,False,True,True,True,True,4,False,True,False,False,1,False,False,False,81,False
-0.6758578,1.1960642,0.08141928,0.86319244,-1.03549,-1.1397592,-0.20934793,-0.1760432,0.9456879,-0.46179852,-0.9768527,-0.81844085,-0.4058494,0.080139875,0.77928495,-0.1897366,-0.23645131,0.45037538,-0.074328825,-0.08606763,582dcbc047b264a41a011f56f86574ba,userdId_26,9,2,1,True,True,False,True,False,False,False,4,False,False,True,False,1,False,False,False,60,True
-1.2853471,1.5844586,0.30981696,-0.48447508,0.04796594,-0.5832131,-0.2984609,0.4076932,0.8573349,-0.49394226,-0.19028345,0.5447684,0.026262153,-0.6737003,0.16129981,0.08132276,0.018510867,0.9483869,-1.265525,1.2737064,f918da384abe3dbfb19a02f888cbf3b1,userdId_13,12,3,3,True,False,True,True,False,False,False,3,False,False,True,False,1,False,False,False,68,False
